DateTime;Username;Movement;Result;Group;Conter
06/12/2022, 09:34:27;Anna_Chur;NLP_request;Success;main;2848
06/12/2022, 09:34:34;Anna_Chur;NLP_request;Success;main;2849
06/12/2022, 09:34:39;Anna_Chur;NLP_request;Success;main;2850
06/12/2022, 09:35:08;Anna_Chur;NLP_request;Success;main;2851
06/12/2022, 09:35:36;Anna_Chur;NLP_request;Success;main;2852
06/12/2022, 09:36:10;Anna_Chur;NLP_request;Success;main;2853
06/12/2022, 12:00:47;Gosha;Pushlogs;Success;main;152
06/12/2022, 12:56:17;krasty_kovyaz;Rules_running_There is not a valid name of the columns. Let's use the 'text' column for a check !;FAIL;UNK;10
06/12/2022, 13:40:04;krasty_kovyaz;Rules_running_went_wrong;FAIL;main;30
06/12/2022, 13:41:43;krasty_kovyaz;NLP_request;Success;main;2854
06/12/2022, 14:30:02;krasty_kovyaz;Rules_running_went_wrong;FAIL;;31
06/12/2022, 14:40:17;krasty_kovyaz;Running_slots;Success;;97
06/12/2022, 15:12:33;krasty_kovyaz;Rules_running_went_wrong;FAIL;;32
06/12/2022, 15:12:50;krasty_kovyaz;Rules_running_went_wrong;FAIL;;33
06/12/2022, 15:34:23;krasty_kovyaz;Rules_running;Success;skla_pilot;34
06/12/2022, 17:37:31;krasty_kovyaz;Running_tests;Success;IVR/2022_06_13_minor_fixes_IVRECO-3139_100;18
06/12/2022, 19:16:00;krasty_kovyaz;NLP_request;Success;main;2855
06/12/2022, 19:16:30;krasty_kovyaz;NLP_request;Success;eco_pilot_0622_just_model;2856
06/12/2022, 19:16:38;krasty_kovyaz;NLP_request;Success;eco_pilot_0622_just_model;2857
06/12/2022, 19:16:52;krasty_kovyaz;NLP_request;Success;eco_pilot_0622_just_model;2858
06/12/2022, 19:18:02;krasty_kovyaz;NLP_request;Success;eco_pilot_0622_just_model;2859
06/12/2022, 19:19:13;krasty_kovyaz;NLP_request;Success;eco_pilot_0622_just_model;2860
06/13/2022, 09:50:29;None;NLP_request;Success;main;2861
06/13/2022, 09:50:34;None;NLP_request;Success;main;2862
06/13/2022, 09:51:42;None;NLP_request;Success;main;2863
06/13/2022, 11:53:28;krasty_kovyaz;NLP_request;Success;eco_pilot_0622_just_model;2864
06/13/2022, 12:00:50;Gosha;Pushlogs;Success;main;153
06/13/2022, 12:00:57;Gosha;Pushlogs;Success;main;154
06/14/2022, 08:37:59;None;NLP_request;Success;main;2865
06/14/2022, 08:38:09;None;NLP_request;Success;main;2866
06/14/2022, 08:38:34;None;Permission denied;FAIL;main;34
06/14/2022, 09:12:39;grishmanovskaya;NLP_request;Success;mobile_clarification;2867
06/14/2022, 09:59:35;Marina_IVR;NLP_request;Success;main;2868
06/14/2022, 09:59:36;Marina_IVR;Running_slots;Success;main;98
06/14/2022, 11:00:59;KsMiVl;NLP_request;Success;main;2869
06/14/2022, 11:01:04;KsMiVl;NLP_request;Success;main;2870
06/14/2022, 11:46:15;Marina_IVR;NLP_request;Success;main;2871
06/14/2022, 11:46:20;Marina_IVR;NLP_request;Success;main;2872
06/14/2022, 12:00:38;Gosha;Notification;Success;main;191
06/14/2022, 12:25:30;Marina_IVR;NLP_request;Success;main;2873
06/14/2022, 17:39:35;grishmanovskaya;NLP_request;Success;main;2874
06/14/2022, 17:40:04;grishmanovskaya;NLP_request;Success;mobile_clarification_new;2875
06/15/2022, 07:35:37;KsMiVl;NLP_request;Success;main;2876
06/15/2022, 07:35:42;KsMiVl;NLP_request;Success;main;2877
06/15/2022, 07:38:09;izzionix;NLP_request;Success;eco_pilot_0622;2878
06/15/2022, 07:38:31;izzionix;NLP_request;Success;eco_pilot_0622;2879
06/15/2022, 07:42:34;KsMiVl;NLP_request;Success;main;2880
06/15/2022, 07:44:54;KsMiVl;NLP_request;Success;main;2881
06/15/2022, 09:18:15;curlyirina;NLP_request;Success;smm_clarification;2882
06/15/2022, 09:22:45;curlyirina;NLP_request;Success;smm_clarification;2883
06/15/2022, 09:27:31;curlyirina;NLP_request;Success;smm_clarification;2884
06/15/2022, 09:30:28;Gosha;Notification;Success;main;192
06/15/2022, 10:02:41;izzionix;NLP_request;Success;eco_pilot_0622;2885
06/15/2022, 10:02:57;Anutka_5_5;NLP_request;Success;main;2886
06/15/2022, 10:03:04;izzionix;NLP_request;Success;eco_pilot_0622;2887
06/15/2022, 10:03:12;izzionix;NLP_request;Success;eco_pilot_0622;2888
06/15/2022, 10:03:19;izzionix;NLP_request;Success;eco_pilot_0622;2889
06/15/2022, 10:04:13;Anutka_5_5;NLP_request;Success;main;2890
06/15/2022, 10:04:35;Anutka_5_5;NLP_request;Success;main;2891
06/15/2022, 10:56:36;izzionix;NLP_request;Success;mobile_clarification_new;2892
06/15/2022, 10:56:41;izzionix;NLP_request;Success;mobile_clarification_new;2893
06/15/2022, 10:56:46;izzionix;NLP_request;Success;mobile_clarification_new;2894
06/15/2022, 10:57:01;izzionix;NLP_request;Success;mobile_clarification;2895
06/15/2022, 11:46:03;Marina_IVR;NLP_request;Success;main;2896
06/15/2022, 12:00:31;Gosha;Notification;Success;main;193
06/15/2022, 12:30:10;izzionix;NLP_request;Success;eco_pilot_0622;2897
06/15/2022, 12:31:06;izzionix;NLP_request;Success;eco_pilot_0622;2898
06/15/2022, 12:31:32;izzionix;NLP_request;Success;eco_pilot_0622;2899
06/15/2022, 15:59:51;Marina_IVR;NLP_request;Success;main;2900
06/15/2022, 16:00:47;Marina_IVR;NLP_request;Success;mobile_clarification;2901
06/15/2022, 16:05:05;asshabanov;NLP_request;Success;main;2902
06/15/2022, 16:14:22;asshabanov;NLP_request;Success;main;2903
06/15/2022, 16:14:35;asshabanov;NLP_request;Success;main;2904
06/15/2022, 16:14:57;asshabanov;NLP_request;Success;main;2905
06/16/2022, 08:20:02;Anutka_5_5;NLP_request;Success;main;2906
06/16/2022, 08:20:02;Anutka_5_5;NLP_request;Success;main;2906
06/16/2022, 08:20:02;Anutka_5_5;NLP_request;Success;main;2907
06/16/2022, 08:20:02;Anutka_5_5;NLP_request;Success;main;2908
06/16/2022, 08:50:30;KsMiVl;NLP_request;Success;eco_pilot_0622;2909
06/16/2022, 08:50:51;KsMiVl;NLP_request;Success;eco_pilot_0622;2910
06/16/2022, 08:51:05;KsMiVl;Running_rules;Success;eco_pilot_0622;120
06/16/2022, 09:15:11;KsMiVl;NLP_request;Success;card_reissue_clarification;2911
06/16/2022, 09:15:15;KsMiVl;NLP_request;Success;card_reissue_clarification;2912
06/16/2022, 09:15:27;KsMiVl;NLP_request;Success;cetelem_clarification;2913
06/16/2022, 09:15:29;KsMiVl;NLP_request;Success;cetelem_clarification;2914
06/16/2022, 09:21:13;Anutka_5_5;NLP_request;Success;mobile_clarification;2915
06/16/2022, 09:21:27;Anutka_5_5;NLP_request;Success;mobile_clarification;2916
06/16/2022, 09:22:03;KsMiVl;NLP_request;Success;cetelem_clarification;2917
06/16/2022, 09:22:10;KsMiVl;NLP_request;Success;cetelem_clarification;2918
06/16/2022, 09:23:49;Anutka_5_5;NLP_request;Success;mobile_clarification;2919
06/16/2022, 09:31:01;Gosha;Notification;Success;main;194
06/16/2022, 11:39:56;Marina_IVR;NLP_request;Success;main;2920
06/16/2022, 11:40:14;Marina_IVR;NLP_request;Success;main;2921
06/16/2022, 11:40:24;Marina_IVR;NLP_request;Success;eco_pilot_0622;2922
06/16/2022, 11:41:01;Marina_IVR;NLP_request;Success;eco_pilot_0622;2923
06/16/2022, 11:41:05;Marina_IVR;NLP_request;Success;eco_pilot_0622;2924
06/16/2022, 11:41:09;Marina_IVR;NLP_request;Success;eco_pilot_0622;2925
06/16/2022, 11:41:29;Marina_IVR;NLP_request;Success;eco_pilot_0622;2926
06/16/2022, 11:41:49;Marina_IVR;NLP_request;Success;eco_pilot_0622;2927
06/16/2022, 11:42:04;Marina_IVR;NLP_request;Success;eco_pilot_0622;2928
06/16/2022, 11:44:27;Marina_IVR;NLP_request;Success;eco_pilot_0622;2929
06/16/2022, 11:44:43;Marina_IVR;NLP_request;Success;eco_pilot_0622;2930
06/16/2022, 11:45:27;Marina_IVR;NLP_request;Success;eco_pilot_0622;2931
06/16/2022, 11:45:44;Marina_IVR;NLP_request;Success;eco_pilot_0622;2932
06/16/2022, 11:47:10;Marina_IVR;NLP_request;Success;eco_pilot_0622;2933
06/16/2022, 11:48:43;Marina_IVR;Running_slots;Success;eco_pilot_0622;99
06/16/2022, 11:57:26;KsMiVl;NLP_request;Success;mobile_clarification;2934
06/16/2022, 11:57:37;KsMiVl;NLP_request;Success;eco_pilot_0622;2935
06/16/2022, 12:00:07;Gosha;Notification;Success;main;195
06/16/2022, 12:17:06;KsMiVl;NLP_request;Success;main;2936
06/16/2022, 12:17:06;KsMiVl;NLP_request;Success;main;2937
06/16/2022, 12:17:06;Marina_IVR;NLP_request;Success;main;2938
06/16/2022, 12:17:06;krasty_kovyaz;NLP_request;Success;main;2939
06/16/2022, 12:17:09;Marina_IVR;Slot_config;Success;main;52
06/16/2022, 12:19:47;chris_sl;NLP_request;Success;prime_clarification_new;2940
06/16/2022, 12:20:00;chris_sl;NLP_request;Success;prime_clarification_new;2941
06/16/2022, 12:20:50;chris_sl;NLP_request;Success;prime_clarification_new;2942
06/16/2022, 12:21:10;chris_sl;Running_slots;Success;prime_clarification_new;100
06/16/2022, 12:27:18;Marina_IVR;NLP_request;Success;main;2943
06/16/2022, 12:27:33;Marina_IVR;NLP_request;Success;eco_pilot_0622;2944
06/16/2022, 12:27:51;Marina_IVR;NLP_request;Success;eco_pilot_0622;2945
06/16/2022, 12:28:19;Marina_IVR;NLP_request;Success;eco_pilot_0622;2946
06/16/2022, 12:28:34;Marina_IVR;NLP_request;Success;eco_pilot_0622;2947
06/16/2022, 12:28:40;Marina_IVR;NLP_request;Success;eco_pilot_0622;2948
06/16/2022, 12:32:03;Marina_IVR;NLP_request;Success;main;2949
06/16/2022, 12:32:32;Marina_IVR;NLP_request;Success;main;2950
06/16/2022, 12:34:12;Marina_IVR;NLP_request;Success;main;2951
06/16/2022, 12:34:29;Marina_IVR;NLP_request;Success;main;2952
06/16/2022, 12:34:52;Marina_IVR;Running_slots;Success;main;101
06/16/2022, 12:50:10;chris_sl;NLP_request;Success;prime_clarification_new;2953
06/16/2022, 13:16:06;Marina_IVR;NLP_request;Success;main;2954
06/16/2022, 13:16:29;Marina_IVR;NLP_request;Success;main;2955
06/16/2022, 13:16:38;Marina_IVR;NLP_request;Success;main;2956
06/16/2022, 13:16:45;Marina_IVR;NLP_request;Success;main;2957
06/16/2022, 13:16:50;Marina_IVR;NLP_request;Success;main;2958
06/16/2022, 13:17:06;Marina_IVR;NLP_request;Success;main;2959
06/16/2022, 13:18:12;Marina_IVR;NLP_request;Success;main;2960
06/16/2022, 13:18:27;Marina_IVR;NLP_request;Success;main;2961
06/16/2022, 13:18:55;Marina_IVR;NLP_request;Success;eco_pilot_0622;2962
06/16/2022, 13:19:08;Marina_IVR;NLP_request;Success;eco_pilot_0622;2963
06/16/2022, 13:21:13;Marina_IVR;NLP_request;Success;eco_pilot_0622;2964
06/16/2022, 13:25:14;Marina_IVR;NLP_request;Success;eco_pilot_0622;2965
06/16/2022, 13:26:19;Marina_IVR;NLP_request;Success;eco_pilot_0622;2966
06/16/2022, 13:28:15;Marina_IVR;NLP_request;Success;eco_pilot_0622;2967
06/16/2022, 13:29:13;Marina_IVR;NLP_request;Success;eco_pilot_0622;2968
06/16/2022, 13:29:49;Marina_IVR;NLP_request;Success;eco_pilot_0622;2969
06/16/2022, 13:33:06;Marina_IVR;NLP_request;Success;eco_pilot_0622;2970
06/16/2022, 13:33:31;Marina_IVR;NLP_request;Success;eco_pilot_0622;2971
06/16/2022, 13:36:03;aksenysh;NLP_request;Success;main;2972
06/16/2022, 13:49:18;Marina_IVR;NLP_request;Success;eco_pilot_0622;2973
06/16/2022, 13:49:24;Marina_IVR;NLP_request;Success;eco_pilot_0622;2974
06/16/2022, 13:49:37;Marina_IVR;NLP_request;Success;eco_pilot_0622;2975
06/16/2022, 13:50:14;Marina_IVR;NLP_request;Success;eco_pilot_0622;2976
06/16/2022, 13:50:25;Marina_IVR;NLP_request;Success;eco_pilot_0622;2977
06/16/2022, 13:51:39;Marina_IVR;NLP_request;Success;eco_pilot_0622;2978
06/16/2022, 13:51:43;gribov_nikita;NLP_request;Success;skla_pilot;2979
06/16/2022, 13:54:50;Marina_IVR;NLP_request;Success;eco_pilot_0622;2980
06/16/2022, 13:55:22;Marina_IVR;NLP_request;Success;eco_pilot_0622;2981
06/16/2022, 13:58:03;Marina_IVR;NLP_request;Success;eco_pilot_0622;2982
06/16/2022, 13:58:51;Marina_IVR;NLP_request;Success;eco_pilot_0622;2983
06/16/2022, 13:59:10;Marina_IVR;NLP_request;Success;eco_pilot_0622;2984
06/16/2022, 13:59:15;Marina_IVR;NLP_request;Success;eco_pilot_0622;2985
06/16/2022, 13:59:25;Marina_IVR;NLP_request;Success;eco_pilot_0622;2986
06/16/2022, 14:00:36;Marina_IVR;NLP_request;Success;eco_pilot_0622;2987
06/16/2022, 14:07:39;Marina_IVR;NLP_request;Success;eco_pilot_0622;2988
06/16/2022, 14:08:07;Marina_IVR;NLP_request;Success;eco_pilot_0622;2989
06/16/2022, 14:09:04;Marina_IVR;NLP_request;Success;eco_pilot_0622;2990
06/16/2022, 14:09:24;Marina_IVR;NLP_request;Success;eco_pilot_0622;2991
06/16/2022, 14:09:45;Marina_IVR;NLP_request;Success;eco_pilot_0622;2992
06/16/2022, 14:10:19;Marina_IVR;NLP_request;Success;eco_pilot_0622;2993
06/16/2022, 14:10:32;Marina_IVR;NLP_request;Success;eco_pilot_0622;2994
06/16/2022, 14:11:13;Marina_IVR;NLP_request;Success;eco_pilot_0622;2995
06/16/2022, 14:13:59;None;NLP_request;Success;main;2996
06/16/2022, 14:16:03;Marina_IVR;NLP_request;Success;eco_pilot_0622;2997
06/16/2022, 14:16:04;None;NLP_request;Success;main;2998
06/16/2022, 14:16:10;Marina_IVR;NLP_request;Success;eco_pilot_0622;2999
06/16/2022, 14:16:29;Marina_IVR;NLP_request;Success;eco_pilot_0622;3000
06/16/2022, 14:16:34;Marina_IVR;NLP_request;Success;eco_pilot_0622;3001
06/16/2022, 14:16:39;aksenysh;NLP_request;Success;skla_pilot;3002
06/16/2022, 14:16:45;Marina_IVR;NLP_request;Success;eco_pilot_0622;3003
06/16/2022, 14:16:52;aksenysh;NLP_request;Success;skla_pilot;3004
06/16/2022, 14:22:01;Marina_IVR;NLP_request;Success;eco_pilot_0622;3005
06/16/2022, 14:22:33;Marina_IVR;NLP_request;Success;eco_pilot_0622;3006
06/16/2022, 15:21:38;Marina_IVR;NLP_request;Success;eco_pilot_0622;3007
06/16/2022, 15:23:12;Marina_IVR;NLP_request;Success;eco_pilot_0622;3008
06/16/2022, 15:23:24;Marina_IVR;NLP_request;Success;eco_pilot_0622;3009
06/16/2022, 15:41:56;krasty_kovyaz;Running_slots;Success;main;102
06/16/2022, 16:01:21;Marina_IVR;Rules_running;Success;eco_pilot_0622;35
06/16/2022, 17:11:01;gribov_nikita;NLP_request;Success;skla_pilot;3010
06/16/2022, 17:11:07;ofmatts;NLP_request;Success;main;3011
06/16/2022, 17:11:10;gribov_nikita;NLP_request;Success;skla_pilot;3012
06/16/2022, 17:11:15;ofmatts;NLP_request;Success;main;3013
06/16/2022, 17:11:19;gribov_nikita;NLP_request;Success;skla_pilot;3014
06/16/2022, 17:11:25;ofmatts;NLP_request;Success;main;3015
06/16/2022, 17:11:35;ofmatts;Permission denied;FAIL;main;35
06/16/2022, 17:12:46;ofmatts;NLP_request;Success;skla_pilot;3016
06/16/2022, 17:12:50;ofmatts;NLP_request;Success;skla_pilot;3017
06/16/2022, 17:13:04;ofmatts;NLP_request;Success;main;3018
06/16/2022, 18:22:30;None;NLP_request;Success;main;3019
06/16/2022, 20:36:54;curlyirina;NLP_request;Success;skla_pilot;3020
06/17/2022, 07:38:47;KsMiVl;Running_slots;Success;main;103
06/17/2022, 07:38:47;KsMiVl;Running_slots;Success;main;104
06/17/2022, 08:46:21;Marina_IVR;NLP_request;Success;insur_life_clarification_new;3021
06/17/2022, 09:30:49;Gosha;Notification;Success;main;196
06/17/2022, 11:21:25;krasty_kovyaz;Running_tests;Success;IVR/2022_06_18_minor_fixes_IVRECO-3245_20;19
06/17/2022, 11:25:35;aksenysh;Permission denied;FAIL;main;36
06/17/2022, 11:50:13;krasty_kovyaz;NLP_request;Success;main;3022
06/17/2022, 12:00:11;Gosha;Notification;Success;main;197
06/17/2022, 12:32:01;Makpay;NLP_request;Success;main;3023
06/17/2022, 12:38:45;krasty_kovyaz;Running_tests;Success;IVR/2022_06_18_minor_fixes_IVRECO-3245_20;20
06/17/2022, 12:53:58;asshabanov;NLP_request;Success;main;3024
06/17/2022, 12:54:06;asshabanov;NLP_request;Success;main;3025
06/17/2022, 12:54:11;asshabanov;NLP_request;Success;main;3026
06/17/2022, 12:54:19;asshabanov;NLP_request;Success;main;3027
06/17/2022, 12:54:37;asshabanov;NLP_request;Success;main;3028
06/17/2022, 12:54:45;asshabanov;NLP_request;Success;main;3029
06/17/2022, 12:54:57;asshabanov;NLP_request;Success;main;3030
06/17/2022, 12:55:03;asshabanov;NLP_request;Success;main;3031
06/17/2022, 12:55:12;asshabanov;NLP_request;Success;main;3032
06/17/2022, 12:55:24;asshabanov;NLP_request;Success;main;3033
06/17/2022, 12:55:30;asshabanov;NLP_request;Success;main;3034
06/17/2022, 12:55:35;asshabanov;NLP_request;Success;main;3035
06/17/2022, 12:55:46;asshabanov;NLP_request;Success;main;3036
06/17/2022, 12:55:53;asshabanov;NLP_request;Success;main;3037
06/17/2022, 12:55:57;asshabanov;NLP_request;Success;main;3038
06/17/2022, 12:56:06;asshabanov;NLP_request;Success;main;3039
06/17/2022, 12:56:10;asshabanov;NLP_request;Success;main;3040
06/17/2022, 12:56:15;asshabanov;NLP_request;Success;main;3041
06/17/2022, 12:56:21;asshabanov;NLP_request;Success;main;3042
06/17/2022, 12:56:29;asshabanov;NLP_request;Success;main;3043
06/17/2022, 12:56:35;asshabanov;NLP_request;Success;main;3044
06/17/2022, 12:56:43;asshabanov;NLP_request;Success;main;3045
06/17/2022, 12:56:50;asshabanov;NLP_request;Success;main;3046
06/17/2022, 12:58:52;krasty_kovyaz;Rules_running;Success;eco_pilot_0622;36
06/17/2022, 13:16:59;aksenysh;NLP_request;Success;main;3047
06/17/2022, 13:17:06;gribov_nikita;NLP_request;Success;skla_pilot;3048
06/17/2022, 13:17:11;gribov_nikita;NLP_request;Success;skla_pilot;3049
06/17/2022, 13:17:18;gribov_nikita;NLP_request;Success;skla_pilot;3050
06/17/2022, 14:08:20;None;NLP_request;Success;main;3051
06/17/2022, 15:16:53;krasty_kovyaz;Running_tests;Success;IVR/2022_06_18_minor_fixes_IVRECO-3245_500;21
06/17/2022, 15:40:16;None;NLP_request;Success;main;3052
06/17/2022, 15:40:16;None;NLP_request;Success;main;3052
06/17/2022, 15:40:18;None;Permission denied;FAIL;main;37
06/17/2022, 15:40:18;None;NLP_request;Success;main;3053
06/17/2022, 15:40:18;gribov_nikita;NLP_request;Success;main;3054
06/17/2022, 15:56:37;krasty_kovyaz;NLP_request;Success;main;3055
06/17/2022, 17:14:07;krasty_kovyaz;Rules_running;Success;skla_pilot;37
06/17/2022, 18:06:03;krasty_kovyaz;Rules_running;Success;skla_pilot;38
06/17/2022, 18:45:58;krasty_kovyaz;Running_tests_fail_2;FAIL;branch_problem;11
06/17/2022, 18:45:59;krasty_kovyaz;NLP_request;Success;main;3056
06/20/2022, 10:31:53;Marina_IVR;NLP_request;Success;main;3057
06/20/2022, 10:31:53;Marina_IVR;NLP_request;Success;main;3058
06/20/2022, 10:31:53;Marina_IVR;NLP_request;Success;main;3059
06/20/2022, 10:31:53;krasty_kovyaz;NLP_request;Success;main;3060
06/20/2022, 10:32:03;Marina_IVR;NLP_request;Success;mobile_clarification_new;3061
06/20/2022, 10:33:03;curlyirina;NLP_request;Success;mobile_clarification;3062
06/20/2022, 10:36:06;Marina_IVR;Rules_running;Success;mobile_clarification_new;39
06/20/2022, 10:51:56;Marina_IVR;NLP_request;Success;mobile_clarification_new;3063
06/20/2022, 11:37:31;Marina_IVR;NLP_request;Success;main;3064
06/20/2022, 11:40:56;Marina_IVR;NLP_request;Success;main;3065
06/20/2022, 11:44:51;Marina_IVR;NLP_request;Success;mobile_clarification_new;3066
06/20/2022, 11:44:58;Marina_IVR;Running_rules;Success;mobile_clarification_new;121
06/20/2022, 11:48:59;Marina_IVR;NLP_request;Success;mobile_clarification;3067
06/20/2022, 12:00:52;Gosha;Notification;Success;main;198
06/20/2022, 12:02:56;krasty_kovyaz;Running_rules;Success;main;122
06/20/2022, 12:24:32;curlyirina;NLP_request;Success;mobile_clarification;3068
06/20/2022, 12:49:47;Marina_IVR;Rules_running;Success;insur_life_clarification_new;40
06/20/2022, 13:19:21;krasty_kovyaz;Running_slots;Success;main;105
06/20/2022, 13:19:44;krasty_kovyaz;NLP_request;Success;main;3069
06/20/2022, 13:29:45;krasty_kovyaz;Running_slots;Success;main;106
06/20/2022, 13:30:27;krasty_kovyaz;NLP_request;Success;main;3070
06/20/2022, 13:32:39;krasty_kovyaz;Running_rules;Success;main;123
06/20/2022, 13:32:59;krasty_kovyaz;Running_slots;Success;main;107
06/20/2022, 13:33:08;krasty_kovyaz;NLP_request;Success;main;3071
06/20/2022, 14:00:15;krasty_kovyaz;NLP_request;Success;main;3072
06/20/2022, 14:00:16;krasty_kovyaz;NLP_request;Success;main;3073
06/20/2022, 14:00:16;Marina_IVR;NLP_request;Success;main;3074
06/20/2022, 14:00:16;Marina_IVR;NLP_request;Success;main;3075
06/20/2022, 14:00:17;None;NLP_request;Success;main;3076
06/20/2022, 14:04:28;krasty_kovyaz;Running_slots;Success;main;108
06/20/2022, 14:05:18;krasty_kovyaz;Running_rules;Success;main;124
06/20/2022, 14:07:38;Marina_IVR;NLP_request;Success;eco_pilot_0622;3077
06/20/2022, 14:24:03;Marina_IVR;Running_rules;Success;eco_pilot_0622;125
06/20/2022, 14:24:39;Marina_IVR;Running_slots;Success;eco_pilot_0622;109
06/20/2022, 14:25:09;asshabanov;NLP_request;Success;main;3078
06/20/2022, 14:25:19;asshabanov;NLP_request;Success;main;3079
06/20/2022, 14:25:37;asshabanov;NLP_request;Success;main;3080
06/20/2022, 14:25:46;asshabanov;NLP_request;Success;main;3081
06/20/2022, 14:25:49;None;Permission denied;FAIL;main;38
06/20/2022, 14:25:54;None;NLP_request;Success;main;3082
06/20/2022, 14:25:54;asshabanov;NLP_request;Success;main;3083
06/20/2022, 14:26:05;None;NLP_request;Success;main;3084
06/20/2022, 14:43:58;chris_sl;NLP_request;Success;mobile_clarification_new;3085
06/20/2022, 14:44:41;asshabanov;NLP_request;Success;main;3086
06/20/2022, 14:44:57;None;NLP_request;Success;main;3087
06/20/2022, 14:45:29;chris_sl;Running_slots;Success;mobile_clarification_new;110
06/20/2022, 14:58:42;krasty_kovyaz;NLP_request;Success;skla_pilot;3088
06/20/2022, 15:11:23;krasty_kovyaz;NLP_request;Success;mobile_clarification_new;3089
06/20/2022, 15:11:50;krasty_kovyaz;NLP_request;Success;mobile_clarification;3090
06/20/2022, 15:13:02;krasty_kovyaz;NLP_request;Success;mobile_clarification;3091
06/20/2022, 15:13:37;krasty_kovyaz;NLP_request;Success;mobile_clarification_new;3092
06/20/2022, 15:14:16;krasty_kovyaz;NLP_request;Success;mobile_clarification_new;3093
06/20/2022, 15:14:16;krasty_kovyaz;NLP_request;Success;mobile_clarification_new;3094
06/20/2022, 15:14:16;krasty_kovyaz;NLP_request;Success;mobile_clarification_new;3095
06/20/2022, 15:14:16;krasty_kovyaz;NLP_request;Success;mobile_clarification_new;3096
06/20/2022, 15:16:56;krasty_kovyaz;NLP_request;Success;eco_pilot_0622;3097
06/20/2022, 15:19:25;Marina_IVR;NLP_request;Success;mobile_clarification_new;3098
06/20/2022, 15:44:29;krasty_kovyaz;NLP_request;Success;eco_pilot_0622;3099
06/20/2022, 15:45:45;krasty_kovyaz;NLP_request;Success;skla_pilot;3100
06/20/2022, 15:46:24;Marina_IVR;NLP_request;Success;mobile_clarification_new;3101
06/20/2022, 15:46:57;Marina_IVR;NLP_request;Success;eco_pilot_0622;3102
06/20/2022, 18:04:12;ofmatts;NLP_request;Success;dummy;3103
06/20/2022, 18:04:27;ofmatts;NLP_request;Success;main;3104
06/20/2022, 21:54:16;krasty_kovyaz;Rules_running_There is not a valid name of the columns. Let's use the 'text' column for a check !;FAIL;UNK;11
06/20/2022, 22:14:07;krasty_kovyaz;Rules_running;Success;smm_clarification;12
06/20/2022, 22:27:36;krasty_kovyaz;Rules_running;Success;pharmacy_clarification;13
06/20/2022, 23:11:49;ofmatts;NLP_request;Success;main;3105
06/20/2022, 23:13:09;ofmatts;NLP_request;Success;main;3106
06/20/2022, 23:13:24;ofmatts;NLP_request;Success;main;3107
06/21/2022, 00:11:07;krasty_kovyaz;Rules_running;Success;cetelem_clarification;14
06/21/2022, 02:41:51;krasty_kovyaz;Rules_running;Success;skla_pilot;15
06/21/2022, 07:32:31;Anutka_5_5;Running_slots;Success;main;111
06/21/2022, 07:32:31;Anutka_5_5;Running_slots;Success;main;111
06/21/2022, 07:34:34;krasty_kovyaz;NLP_request;Success;main;3108
06/21/2022, 08:40:20;krasty_kovyaz;Rules_running;Success;eco_pilot_0622;16
06/21/2022, 08:49:51;Anutka_5_5;NLP_request;Success;skla_pilot;3109
06/21/2022, 08:50:22;Anutka_5_5;NLP_request;Success;main;3110
06/21/2022, 09:30:04;Gosha;Notification;Success;main;199
06/21/2022, 09:33:11;Anutka_5_5;NLP_request;Success;prime_clarification_new;3111
06/21/2022, 09:53:22;Anutka_5_5;NLP_request;Success;prime_clarification_new;3112
06/21/2022, 09:54:03;Anutka_5_5;NLP_request;Success;prime_clarification_new;3113
06/21/2022, 09:54:41;Anutka_5_5;NLP_request;Success;prime_clarification_new;3114
06/21/2022, 09:55:26;Anutka_5_5;NLP_request;Success;prime_clarification_new;3115
06/21/2022, 09:56:08;Anutka_5_5;NLP_request;Success;prime_clarification_new;3116
06/21/2022, 09:56:20;Anutka_5_5;NLP_request;Success;prime_clarification_new;3117
06/21/2022, 09:56:49;Anutka_5_5;NLP_request;Success;prime_clarification_new;3118
06/21/2022, 09:57:15;Anutka_5_5;NLP_request;Success;prime_clarification_new;3119
06/21/2022, 09:57:27;Anutka_5_5;NLP_request;Success;prime_clarification_new;3120
06/21/2022, 09:57:45;Anutka_5_5;NLP_request;Success;prime_clarification_new;3121
06/21/2022, 09:58:20;Anutka_5_5;NLP_request;Success;prime_clarification_new;3122
06/21/2022, 09:58:41;Anutka_5_5;NLP_request;Success;prime_clarification_new;3123
06/21/2022, 09:59:37;Anutka_5_5;NLP_request;Success;prime_clarification_new;3124
06/21/2022, 09:59:58;Anutka_5_5;NLP_request;Success;prime_clarification_new;3125
06/21/2022, 10:00:26;Anutka_5_5;NLP_request;Success;prime_clarification_new;3126
06/21/2022, 10:00:45;Anutka_5_5;NLP_request;Success;prime_clarification_new;3127
06/21/2022, 10:05:13;Anutka_5_5;NLP_request;Success;prime_clarification_new;3128
06/21/2022, 10:05:22;Anutka_5_5;NLP_request;Success;prime_clarification_new;3129
06/21/2022, 10:05:38;Anutka_5_5;NLP_request;Success;prime_clarification_new;3130
06/21/2022, 10:06:01;Anutka_5_5;NLP_request;Success;prime_clarification_new;3131
06/21/2022, 10:08:03;Anutka_5_5;NLP_request;Success;prime_clarification_new;3132
06/21/2022, 10:08:18;Anutka_5_5;NLP_request;Success;prime_clarification_new;3133
